"node_1","node_2","edge"
6443846,4889,5
11632,20822,5
6438750,20822,5
6443846,20822,5
11632,6102,5
6438750,6102,5
20822,6102,5
11632,19627,5
20822,19627,5
6102,19627,5
6443846,20252,5
4889,20252,5
11632,19924,5
6438750,19924,5
20822,19924,4
6102,19924,5
19627,19924,5
11632,19657,5
6424602,19657,5
11949788,19657,2
20822,19657,5
6102,19657,5
19627,19657,5
19924,19657,1
6438750,7744,5
4889,898,2
20822,898,1
19627,898,5
20252,898,1
19924,898,3
19657,898,5
11632,19642,5
20822,19642,5
6102,19642,5
19627,19642,5
19924,19642,5
19657,19642,5
898,19642,5
20822,19665,2
19627,19665,5
20252,19665,2
19924,19665,2
19657,19665,5
898,19665,5
19642,19665,5
11632,19669,5
4889,19669,3
20822,19669,5
6102,19669,5
19627,19669,5
19924,19669,5
19657,19669,5
898,19669,5
19642,19669,5
19665,19669,5
6438750,20620,5
19627,20620,1
898,20620,5
19642,20620,5
19665,20620,5
19669,20620,5
11632,6421111,1
20822,6421111,2
19627,6421111,5
19924,6421111,1
19657,6421111,5
898,6421111,5
19642,6421111,5
19665,6421111,5
19669,6421111,5
20620,6421111,5
6438750,6430670,5
20822,6430670,5
19627,6430670,3
20252,6430670,5
19657,6430670,3
898,6430670,5
19642,6430670,5
19665,6430670,5
19669,6430670,5
20620,6430670,5
6421111,6430670,5
6438750,6420056,5
6443846,6420056,5
6102,6420056,5
6438750,4448,5
6420056,4448,3
6438750,19321,5
6443846,19321,2
4889,19321,2
20822,19321,5
20252,19321,5
898,19321,1
19665,19321,3
19669,19321,2
20620,19321,1
6430670,19321,5
6420056,19321,2
11632,20100,5
6438750,20100,5
20822,20100,4
6438750,1569,5
20100,1569,2
20822,32041801,5
19627,32041801,3
7744,32041801,5
11632,6421618,5
11949788,6421618,5
20822,6421618,5
6102,6421618,5
19627,6421618,2
19657,6421618,5
19642,6421618,5
19669,6421618,4
6438750,4120,5
11949788,4120,5
6102,4120,1
6420056,4120,4
