"node_1","node_2","edge"
4443,18876,5
4443,20226,5
18876,20226,5
5221,20226,3
20226,19129,5
4443,1287,5
18876,1287,5
20226,1287,1
4443,18588,5
18876,18588,5
5221,18588,5
1287,18588,5
20226,4710,5
19129,4710,5
4443,3136,3
18876,3136,5
1287,3136,5
18588,3136,5
4825,7546,2
4710,7546,5
4443,1864,5
18876,1864,5
5221,1864,5
1287,1864,5
18588,1864,5
3136,1864,5
18588,13198,5
1864,13198,3
4443,7232,5
18876,7232,5
5221,7232,3
20226,7232,5
1287,7232,5
18588,7232,5
3136,7232,5
1864,7232,5
4443,3124,5
18876,3124,5
1287,3124,5
18588,3124,5
3136,3124,5
1864,3124,5
7232,3124,5
18588,7218,2
1864,7218,2
4443,19984,3
18876,19984,3
20226,19984,5
19129,19984,5
4710,19984,5
4443,1457,5
18876,1457,5
5221,1457,5
1287,1457,5
18588,1457,5
3136,1457,5
1864,1457,5
13198,1457,4
7232,1457,5
3124,1457,5
4443,7991,2
20226,7991,2
1287,7991,2
18588,7991,5
3136,7991,3
1864,7991,5
7232,7991,3
3124,7991,2
1457,7991,5
18588,7226,1
4443,6374129,5
18876,6374129,5
5221,6374129,5
20226,6374129,5
19129,6374129,5
1287,6374129,3
4710,6374129,5
7232,6374129,5
7218,6374129,2
19984,6374129,5
7991,6374129,5
7226,6374129,3
18876,2108,1
20226,2108,3
1287,2108,2
18588,2108,5
3136,2108,1
1864,2108,5
7232,2108,4
3124,2108,1
1457,2108,5
6374129,2108,5
18588,1396,5
1864,1396,5
7232,1396,1
1457,1396,5
4824,7545,5
18588,7545,2
13198,7545,5
4443,7166,5
18876,7166,5
5221,7166,1
20226,7166,4
1287,7166,5
18588,7166,5
3136,7166,5
1864,7166,5
7232,7166,5
3124,7166,5
1457,7166,5
7991,7166,5
6374129,7166,5
2108,7166,3
1396,7166,1
4443,16144035,5
18876,16144035,5
5221,16144035,5
1287,16144035,5
18588,16144035,5
3136,16144035,5
1864,16144035,5
13198,16144035,5
7232,16144035,5
3124,16144035,5
7218,16144035,5
1457,16144035,5
18606,16144035,2
7991,16144035,5
7226,16144035,5
2108,16144035,5
1396,16144035,5
7166,16144035,5
4443,18785,5
18876,18785,5
5221,18785,1
20226,18785,5
1287,18785,5
18588,18785,5
3136,18785,5
1864,18785,5
7232,18785,5
3124,18785,5
7218,18785,3
1457,18785,5
7991,18785,5
6374129,18785,5
2108,18785,5
1396,18785,4
7166,18785,5
16144035,18785,5
18588,4092,1
1864,4092,4
7232,4092,1
7991,4092,1
16144035,4092,5
18785,4092,5
4443,2772,5
18876,2772,5
5221,2772,5
1287,2772,5
18588,2772,5
3136,2772,5
1864,2772,5
13198,2772,5
7232,2772,5
3124,2772,5
7218,2772,5
1457,2772,5
7991,2772,5
7226,2772,3
2108,2772,5
1396,2772,5
7166,2772,5
16144035,2772,5
18785,2772,5
4092,2772,5
16144035,3623,3
4443,7757,5
18876,7757,5
5221,7757,5
1287,7757,5
18588,7757,5
3136,7757,5
1864,7757,5
13198,7757,3
7232,7757,5
3124,7757,5
7218,7757,1
1457,7757,5
7991,7757,5
2108,7757,5
1396,7757,5
7166,7757,5
16144035,7757,5
18785,7757,5
4092,7757,4
2772,7757,5
4443,6112220,5
18876,6112220,5
5221,6112220,5
20226,6112220,5
19129,6112220,5
1287,6112220,5
18588,6112220,5
4710,6112220,2
3136,6112220,5
1864,6112220,5
13198,6112220,1
7232,6112220,5
3124,6112220,5
7218,6112220,3
19984,6112220,5
1457,6112220,5
7991,6112220,5
6374129,6112220,5
2108,6112220,5
1396,6112220,4
7166,6112220,5
16144035,6112220,5
18785,6112220,5
4092,6112220,3
2772,6112220,5
7757,6112220,5
20226,7223,5
18588,7223,5
1864,7223,3
1457,7223,1
6374129,7223,5
16144035,7223,5
18785,7223,2
2772,7223,4
7757,7223,2
6112220,7223,4
4443,90,5
18876,90,5
20226,90,5
19129,90,2
1287,90,5
18588,90,5
3136,90,5
1864,90,5
7232,90,5
3124,90,5
7218,90,1
19984,90,5
1457,90,5
7991,90,3
6374129,90,5
2108,90,5
1396,90,1
7166,90,5
16144035,90,5
18785,90,5
4092,90,4
2772,90,5
7757,90,5
6112220,90,5
7223,90,2
4443,14989,5
18876,14989,5
1287,14989,5
18588,14989,5
3136,14989,5
1864,14989,5
7232,14989,5
3124,14989,5
7218,14989,4
1457,14989,5
7991,14989,2
6374129,14989,1
2108,14989,2
1396,14989,2
7166,14989,5
16144035,14989,5
18785,14989,5
4092,14989,5
2772,14989,5
7757,14989,5
6112220,14989,5
7223,14989,1
90,14989,5
20226,19893,5
19129,19893,5
4710,19893,5
7546,19893,5
19984,19893,5
6374129,19893,5
20226,2946,5
19129,2946,5
4710,2946,5
19984,2946,5
7991,2946,1
6374129,2946,5
16144035,2946,1
6112220,2946,1
19893,2946,5
20226,6033222,2
7232,6033222,4
6374129,6033222,5
16144035,6033222,5
18785,6033222,3
2772,6033222,4
3623,6033222,1
7757,6033222,1
6112220,6033222,1
90,6033222,1
14989,6033222,5
18876,1758,1
20226,1758,1
1287,1758,2
18588,1758,5
3136,1758,1
1864,1758,5
7232,1758,5
3124,1758,2
1457,1758,5
7991,1758,5
6374129,1758,3
7166,1758,5
16144035,1758,5
18785,1758,5
2772,1758,5
7757,1758,5
6112220,1758,5
90,1758,4
14989,1758,5
4443,2818,5
18876,2818,5
5221,2818,2
20226,2818,2
1287,2818,5
18588,2818,5
3136,2818,5
1864,2818,5
7232,2818,5
3124,2818,5
1457,2818,5
7991,2818,5
6374129,2818,4
2108,2818,5
1396,2818,2
7166,2818,5
16144035,2818,5
18785,2818,5
4092,2818,4
2772,2818,5
7757,2818,5
6112220,2818,5
7223,2818,2
90,2818,5
14989,2818,5
1758,2818,5
4443,3183,5
18876,3183,5
5221,3183,4
20226,3183,5
19129,3183,4
1287,3183,5
18588,3183,5
4710,3183,1
3136,3183,5
1864,3183,5
7232,3183,5
3124,3183,5
7218,3183,1
19984,3183,5
1457,3183,5
7991,3183,5
6374129,3183,5
2108,3183,5
1396,3183,3
7166,3183,5
16144035,3183,5
18785,3183,5
4092,3183,2
2772,3183,5
7757,3183,5
6112220,3183,5
7223,3183,2
90,3183,5
14989,3183,5
6033222,3183,3
1758,3183,5
2818,3183,5
7546,20557,5
7546,780,5
19893,780,5
2946,780,5
1287,982,5
18785,982,5
2772,982,5
7757,982,3
6112220,982,1
90,982,4
14989,982,5
6033222,982,1
2818,982,2
3183,982,3
20226,7248,2
1287,7248,1
18588,7248,5
1864,7248,5
7232,7248,2
1457,7248,5
6374129,7248,5
7166,7248,1
16144035,7248,5
18785,7248,4
2772,7248,5
7757,7248,5
6112220,7248,5
90,7248,3
14989,7248,3
2818,7248,2
3183,7248,5
4443,21078,5
18876,21078,5
5221,21078,1
20226,21078,5
1287,21078,5
18588,21078,5
3136,21078,5
1864,21078,5
7232,21078,5
3124,21078,5
1457,21078,5
7991,21078,4
6374129,21078,5
2108,21078,4
1396,21078,2
7166,21078,5
16144035,21078,5
18785,21078,5
4092,21078,4
2772,21078,5
7757,21078,5
6112220,21078,5
7223,21078,1
90,21078,5
14989,21078,5
6033222,21078,1
1758,21078,4
2818,21078,5
3183,21078,5
7248,21078,2
4443,6100399,4
18876,6100399,5
20226,6100399,5
19129,6100399,5
4710,6100399,5
7546,6100399,3
19984,6100399,5
6374129,6100399,5
6112220,6100399,5
7223,6100399,1
90,6100399,5
19893,6100399,5
2946,6100399,5
6033222,6100399,1
3183,6100399,5
780,6100399,5
982,6100399,3
4443,38008606,5
18876,38008606,5
5221,38008606,1
20226,38008606,5
19129,38008606,5
4710,38008606,5
7232,38008606,3
19984,38008606,5
7991,38008606,2
6374129,38008606,5
2108,38008606,1
7166,38008606,2
18785,38008606,3
6112220,38008606,5
7223,38008606,3
90,38008606,5
19893,38008606,5
2946,38008606,5
6033222,38008606,1
2818,38008606,1
3183,38008606,5
20557,38008606,3
7248,38008606,1
21078,38008606,3
6100399,38008606,5
38008606,11031082,5
18588,12757,5
1864,12757,4
1457,12757,5
7545,12757,5
16144035,12757,5
2772,12757,3
7757,12757,1
6112220,12757,1
4443,6747,5
18876,6747,5
20226,6747,5
19129,6747,2
1287,6747,5
18588,6747,5
3136,6747,5
1864,6747,5
7232,6747,5
3124,6747,5
19984,6747,5
1457,6747,5
7991,6747,4
6374129,6747,5
2108,6747,4
7166,6747,5
16144035,6747,5
18785,6747,5
4092,6747,3
2772,6747,5
7757,6747,5
6112220,6747,5
7223,6747,1
90,6747,5
14989,6747,5
6033222,6747,1
1758,6747,3
2818,6747,5
3183,6747,5
982,6747,3
7248,6747,2
21078,6747,5
6100399,6747,5
38008606,6747,5
4443,17052,1
18876,17052,2
1287,17052,5
18588,17052,5
3136,17052,5
