"node_1","node_2","edge"
14620,40615677,5
6579,11514,1
14620,4876,1
14620,40613709,5
40615677,8215,1
40615677,6951,5
4876,6951,3
8215,6951,5
11514,10015841,5
40615677,6950,4
4876,6950,5
40613709,6950,1
8215,6950,3
6951,6950,5
10011967,2566,5
6579,20809,5
2566,20809,5
14620,8220,2
10011967,40617618,4
2566,40617618,4
40613709,3741,1
14620,10010123,5
40613709,10010123,5
3741,29412503,2
6579,14618,2
11514,14618,5
8220,8216,2
6579,18250,2
11514,18250,1
14618,18250,3
14620,3412,1
4876,3412,4
40613709,3412,1
10011967,19999,5
2566,19999,5
20809,19999,1
40617618,19999,1
8220,8214,2
29412503,5961,5
8225,5961,1
29412503,16686746,1
5961,16686746,3
14620,10010475,5
8215,10010475,1
10010123,10010475,4
4876,7837,1
40613709,7837,1
3412,7837,5
10009122,2034,1
10011967,21140,5
2566,21140,3
20809,21140,3
14618,21140,2
19999,21140,1
10011967,20972,5
40613709,20972,1
2566,20972,4
40617618,20972,1
19999,20972,2
14620,8222,3
8220,8222,2
10009122,16657654,2
10009117,16657654,1
2034,16657654,1
10009117,21082,2
2034,21082,1
6579,19237,1
16686746,19237,1
8220,9181,1
10009122,9181,1
7564,9181,1
8222,9181,1
16657654,9181,2
10011967,8226,5
2566,8226,3
40617618,8226,1
3741,8226,4
19999,8226,2
20972,8226,3
11514,20255,5
40617618,20255,3
14618,20255,5
10011967,19414,5
6579,19414,1
2566,19414,3
20809,19414,5
21140,19414,1
10009122,1854,2
7564,1854,1
3412,1854,1
8222,1854,1
9181,1854,5
10014006,1854,1
8220,435,1
10009122,435,1
8214,435,1
10010475,435,2
16657654,435,3
9181,435,4
1854,435,4
4876,10008349,1
40613709,10008349,2
3412,10008349,1
7837,10008349,5
4876,10015274,1
8215,10015274,5
6951,10015274,5
10009117,10015274,2
11514,10015378,5
8215,10015378,5
40615677,1396,3
10009122,1396,2
10009117,1396,1
2034,1396,2
16657654,1396,4
8216,95,1
29415778,95,1
2034,95,5
16657654,95,2
21082,95,1
9181,95,1
1396,95,3
14620,1625,2
29415778,1625,2
8222,1625,3
95,1625,1
2034,1692,3
16657654,1692,2
1396,1692,3
95,1692,5
10011967,19588,5
2566,19588,5
20809,19588,4
18250,19588,2
19999,19588,2
21140,19588,5
19414,19588,3
20972,8218,1
21082,8218,1
2034,29415743,1
21082,29415743,1
95,29415743,1
6579,2633,3
11514,2633,5
14618,2633,5
21140,2633,2
20255,2633,5
19588,2633,2
8215,18614,1
10009122,18614,1
2034,18614,1
16657654,18614,3
10015274,18614,2
1396,18614,4
95,18614,1
1692,18614,2
7564,10009446,1
8214,10009446,1
2034,10009446,1
9181,10009446,2
19414,10009446,1
95,10009446,4
1692,10009446,5
2633,10009446,1
14620,2772,1
6951,2772,5
16686746,2772,1
10009117,2772,1
9181,2772,2
1854,2772,1
40615677,10022683,5
8215,10022683,2
6951,10022683,5
6950,10022683,3
10009122,10022683,1
2034,10022683,2
2772,10022683,2
10011967,29415777,3
10009122,29415777,1
16657654,29415777,1
1854,29415777,1
10015274,29415777,2
19414,10016101,1
2633,10016101,2
10009446,10016101,3
10009117,10008674,1
29415743,10008674,1
29415778,10008471,3
10015274,10008471,3
95,10008471,1
10011967,19697,5
11514,19697,1
10015841,19697,2
19999,19697,1
21140,19697,4
19588,19697,5
2633,19697,2
10009446,19697,1
10016101,19697,2
29415778,1687,1
9181,1687,2
95,1687,2
1692,1687,1
10009122,10015081,2
10009117,10015081,1
2034,10015081,2
16657654,10015081,4
1396,10015081,3
95,10015081,1
1692,10015081,1
18614,10015081,3
2772,10015081,2
10022683,10015081,3
29415777,10015081,1
6950,5332,1
2633,5332,1
10009446,5332,2
10016101,5332,2
29415778,668,2
1625,668,1
8218,668,1
10008471,668,2
1687,668,1
10015841,10013940,4
18250,10013940,1
19697,10013940,2
14620,10008443,1
6951,10008443,3
6950,10008443,1
435,10008443,2
29415743,10008443,1
2772,10008443,2
5332,10008443,1
14620,1758,1
8220,1758,4
3741,1758,1
8214,1758,1
20972,1758,3
10011967,20941,5
21140,20941,2
19414,20941,3
19588,20941,5
19697,20941,3
29412503,10014018,2
19999,10014018,2
5961,10014018,5
19588,10014018,2
14620,26789132,1
40615677,26789132,5
4876,26789132,2
8215,26789132,5
6951,26789132,5
6950,26789132,5
7837,26789132,3
8222,26789132,1
10022683,26789132,3
1758,26789132,1
4876,18997,5
6951,18997,1
6950,18997,3
3741,18997,1
16657654,18997,1
26789132,18997,2
40617618,29354653,2
3741,29354653,5
29412503,29354653,1
10014006,29354653,2
8220,10009184,2
29412503,10009184,1
8214,10009184,2
16657654,10009184,3
9181,10009184,2
435,10009184,2
29415777,10009184,1
1758,10009184,1
18250,10013946,3
4876,2147,3
6951,2147,2
6950,2147,5
8222,2147,1
10014006,2147,3
1854,2147,2
1625,2147,1
26789132,2147,4
18997,2147,2
29354653,2147,2
14620,8224,5
2034,8224,1
21082,8224,3
95,8224,1
29415743,8224,1
18997,8224,1
